Num Samples, Function, Time
1000,current,4.56044,4.55944,4.55741,4.55631,4.55813,4.55676,4.55677,4.55733,4.55714,4.55799,4.55777
1000,new,3.73862,3.73797,3.73793,3.73764,3.73764,3.73814,3.73907,3.73844,3.73814,3.73809,3.73817
