Num Samples, Function, Time
50,current,0.0319121,0.0266688,0.0235848,0.0212283,0.0195542,0.0182631,0.0170501,0.0161676,0.0154316,0.0146547,0.0204515
50,new,0.0116006,0.0112312,0.0109121,0.0105601,0.010288,0.0100482,0.00981466,0.00957594,0.00940706,0.00938108,0.0102819
