Num_Samples,Function,Time
50,np_numba,0.008197,0.030769,0.091239,0.084711,0.08095,0.077682,0.07241,0.067028,0.064889,0.068532,0.064641
50,np,0.000943,0.000656,0.000618,0.000608,0.000601,0.000597,0.000602,0.000604,0.000699,0.000877,0.00068
50,fastdist,0.005414,0.013969,0.005365,0.016707,0.00534,0.002814,0.002162,0.002176,0.002178,0.002195,0.005832
50,scipy,0.008378,0.008041,0.007994,0.007989,0.007992,0.007995,0.007994,0.007988,0.007983,0.007983,0.008034
50,sklearn,0.000382,0.000268,0.000262,0.000259,0.000256,0.000255,0.000303,0.000289,0.000287,0.000286,0.000285
50,current,0.002434,0.00251,0.002152,0.002119,0.002216,0.002121,0.00213,0.002199,0.002125,0.002112,0.002212
